cid,blend,nco_oh,mdi_parts,eta80,eta120,ratio,domain_ratio,unc_radius,in_domain,mdi_fraction,PPG1000,PPG2000,PPG400,PPG700,property_score,broad_margin,ea_two_point_kj_mol,check_nco_oh,check_mdi_fraction,check_eta80_broad,check_eta120_broad,check_ratio_broad,check_eta80_preferred,check_eta120_preferred,check_ratio_preferred,check_chemistry_in_domain,feasible_nominal,property_rank,nominal_rank,robust_check_interval_inside_broad,robust_check_domain_ratio_max,feasible_robust,robust_score,robust_rank
WO_INV_0505,PPG2000:10+PPG400:90,2.3,132.38225,1.2310400418,0.1718109233,7.1650860016,0.8174483589,0.0601583475,True,0.5696745340919971,0.0,10.0,90.0,0.0,0.36079032087919716,0.07122077378521549,56.83108355584125,True,False,True,True,True,False,False,True,True,False,846.0,,False,True,False,0.4975374468248719,
WO_INV_0036,PPG400:100,1.8,112.6125,1.1735457206,0.1869243827,6.2781842787,0.8696479426,0.0618287342,True,0.5296607678287965,0.0,0.0,100.0,0.0,0.36229722688756155,0.04532134185106952,53.0175854629093,True,False,True,True,True,False,False,False,True,False,848.0,,False,True,False,0.5156946501003833,
WO_INV_0272,PPG1000:40+PPG400:60,3.0,142.6425,1.3250335013,0.1577023256,8.4021177015,0.9548691259,0.064555812,True,0.5878710448499336,40.0,0.0,60.0,0.0,0.36059487065570334,-0.014464574385618162,61.42738528836356,True,False,True,False,True,False,False,True,True,False,845.0,,False,True,False,0.49856191155902374,
WO_INV_0092,PPG1000:20+PPG2000:80,2.6,39.039,7.590906542,0.6240613253,12.1637189072,0.9362238852,0.0639591643,True,0.28077733585540754,20.0,80.0,0.0,0.0,0.173096860063385,0.06649169649612893,72.10471732045005,True,False,True,True,True,False,False,False,True,False,633.0,,False,True,False,0.30685857137656597,
WO_INV_0104,PPG1000:30+PPG2000:70,2.2,35.78575000000001,7.6233982962,0.6773444304,11.2548327761,0.721914071,0.0571012503,True,0.2635456960689911,30.0,70.0,0.0,0.0,0.1769739032147621,0.14415174095644376,69.86347239560519,True,False,True,True,True,False,False,False,True,False,639.0,,False,True,False,0.2906156051291582,
WO_INV_0629,PPG2000:90+PPG400:10,1.9,33.28325,7.3469662956,0.7030709839,10.4498215173,0.8617688677,0.0615766038,True,0.24971817538963073,0.0,90.0,10.0,0.0,0.16515902818294578,0.12915386812395016,67.72171624954643,True,False,True,True,True,False,False,False,True,False,618.0,,False,True,False,0.2814408035731445,
WO_INV_0758,PPG2000:80+PPG700:20,2.0,34.32,7.4820125702,0.6951741364,10.762789032,0.8056452162,0.0597806469,True,0.25550923168552714,0.0,80.0,0.0,20.0,0.1711554702862949,0.14044935751581736,68.57336073139955,True,False,True,True,True,False,False,False,True,False,627.0,,False,True,False,0.2868254088981131,
WO_INV_0905,PPG400:80+PPG700:20,2.3,131.56,1.1894953622,0.1695111357,7.0172107412,0.7168884704,0.0569404311,True,0.5681464847123856,0.0,0.0,80.0,20.0,0.38019383262178646,0.057744806773834735,56.22923616927535,True,False,True,True,True,False,False,True,True,False,855.0,,False,True,False,0.5129540749149225,
WO_INV_0216,PPG1000:10+PPG400:90,2.2,129.37925000000004,1.1802097378,0.1717819155,6.8703957254,0.7092602821,0.056696329,True,0.5640407752662894,10.0,0.0,90.0,0.0,0.38008843160713157,0.07105192393275502,55.61902389750682,True,False,True,True,True,False,False,False,True,False,854.0,,False,True,False,0.5140096317920282,
WO_INV_0891,PPG400:70+PPG700:30,2.5,136.29687500000003,1.212870532,0.1648640399,7.3567924976,0.7808106388,0.0589859404,True,0.5768035442703168,0.0,0.0,70.0,30.0,0.3798966503776072,0.02994731838558584,57.59309402509836,True,False,True,True,True,False,False,True,True,False,853.0,,False,True,False,0.5137346884019872,
WO_INV_0919,PPG400:90+PPG700:10,2.1,125.750625,1.1675527539,0.174508442,6.6905230527,0.7393860146,0.0576603525,True,0.5570333415466734,0.0,0.0,90.0,10.0,0.381030603613883,0.08679930346196225,54.85338634779527,True,False,True,True,True,False,False,False,True,False,856.0,,False,True,False,0.519971127495761,
WO_INV_0080,PPG1000:10+PPG2000:90,3.0,41.291250000000005,7.5758887077,0.5771635172,13.1260699652,1.1539560861,0.0709265948,False,0.2922420885935966,10.0,90.0,0.0,0.0,0.1748721139676529,-0.009650968851576817,74.30217114994836,True,False,True,True,False,False,True,False,False,False,634.0,,False,False,False,0.33061714082697197,
WO_INV_0780,PPG2000:90+PPG700:10,2.6,38.57425,7.6508240413,0.6293042685,12.1575912062,0.9646055184,0.0648673766,True,0.2783652085434343,0.0,90.0,0.0,10.0,0.1765780185687058,0.06699559214164205,72.09017504894054,True,False,True,True,True,False,False,False,True,False,637.0,,False,True,False,0.31345019549211334,
WO_INV_0117,PPG1000:40+PPG2000:60,1.9,33.28325,7.4790920839,0.7089101362,10.5501271633,0.8167688677,0.0601366038,True,0.24971817538963073,40.0,60.0,0.0,0.0,0.17274574681254878,0.12088295641855862,67.99741330476344,True,False,True,True,True,False,False,False,True,False,630.0,,False,True,False,0.288149655532252,
WO_INV_0877,PPG400:60+PPG700:40,2.7,139.96125,1.2388512408,0.1606265654,7.7126173828,0.843543517,0.0609933925,True,0.5832660481640265,0.0,0.0,60.0,40.0,0.37955606236431455,0.003908386049102272,58.95624037910262,True,False,True,True,True,False,False,True,True,False,852.0,,False,True,False,0.513935564567599,
WO_INV_0235,PPG1000:20+PPG400:80,2.5,137.63750000000002,1.2126282343,0.16421435,7.3844230691,0.8081176315,0.0598597642,True,0.5791909946872863,20.0,0.0,80.0,0.0,0.3812439470186033,0.025998771388573472,57.70128193600917,True,False,True,True,True,False,False,True,True,False,857.0,,False,True,False,0.5172043816141136,
WO_INV_0863,PPG400:50+PPG700:50,2.9,142.553125,1.2683252775,0.1568318675,8.0871655591,0.9049607241,0.0629587432,True,0.5877191852300399,0.0,0.0,50.0,50.0,0.37879755113620855,-0.01999949136013808,60.32478706541566,True,False,True,False,True,False,False,True,True,False,851.0,,False,True,False,0.5130846699489549,
WO_INV_0091,PPG1000:20+PPG2000:80,2.5,37.5375,7.7919477541,0.6495297511,11.9962907633,0.8924738852,0.0625591643,True,0.27292556575479415,20.0,80.0,0.0,0.0,0.18499052514946246,0.08035185851406679,71.70471732155228,True,False,True,True,True,False,False,False,True,False,647.0,,False,True,False,0.3173864810926902,
WO_INV_0037,PPG400:100,1.9,118.86875,1.1432668915,0.1795949728,6.3658067581,0.8258979426,0.0604287342,True,0.5431051714783404,0.0,0.0,100.0,0.0,0.38447868101897703,0.059181503861657755,53.41758546512381,True,False,True,True,True,False,False,False,True,False,861.0,,False,True,False,0.5359116484537634,
WO_INV_0254,PPG1000:30+PPG400:70,2.8,143.6435,1.2484951165,0.157418316,7.931066398,0.9046866027,0.0629499713,True,0.5895642608975818,30.0,0.0,70.0,0.0,0.3835760923956411,-0.016267120073882903,59.76228849902169,True,False,True,False,True,False,False,True,True,False,859.0,,False,True,False,0.5206301675143318,
WO_INV_0130,PPG1000:50+PPG2000:50,1.6,30.030000000000005,7.3546616424,0.7442489647,9.8819910958,0.914135744,0.0632523438,True,0.23094670460662928,50.0,50.0,0.0,0.0,0.17227272462525842,0.07223611883783938,66.10929991301761,True,False,True,True,True,False,False,False,True,False,629.0,,False,True,False,0.28940041689819673,
WO_INV_0737,PPG2000:70+PPG700:30,1.5,29.225625000000004,7.245548581,0.7488821526,9.6751518989,0.9620243345,0.0647847787,True,0.22615967227862124,0.0,70.0,0.0,30.0,0.1679676549177361,0.06603009618276004,65.49882853763128,True,False,True,True,True,False,False,False,True,False,625.0,,False,True,False,0.28565621392547574,
WO_INV_0506,PPG2000:10+PPG400:90,2.4,138.138,1.1992777931,0.1650741207,7.2650866663,0.8611983589,0.0615583475,True,0.5800754184548456,0.0,10.0,90.0,0.0,0.38446316315455503,0.031220774162925624,57.23108354427541,True,False,True,True,True,False,False,True,True,False,860.0,,False,True,False,0.5269639960041821,
WO_INV_0079,PPG1000:10+PPG2000:90,2.9,39.914875,7.7765321803,0.6007180071,12.9453954899,1.1102060861,0.0695265948,False,0.28527971025239457,10.0,90.0,0.0,0.0,0.18516935575297033,0.0042091931681395595,73.90217115336229,True,False,True,True,True,False,False,False,False,False,648.0,,False,False,False,0.33957630787308757,
WO_INV_0526,PPG2000:20+PPG400:80,2.8,147.147,1.2693222837,0.157132737,8.0780256762,0.9915211633,0.0657286772,True,0.5953825051487576,0.0,20.0,80.0,0.0,0.37778360414153395,-0.018082908485596905,60.29215221360523,True,False,True,False,True,False,False,True,True,False,850.0,,False,True,False,0.5190460440078362,
WO_INV_0779,PPG2000:90+PPG700:10,2.5,37.090625,7.8534521372,0.6549866629,11.9902474073,0.9208555184,0.0634673766,True,0.2705555175636555,0.0,90.0,0.0,10.0,0.18867808278636863,0.08085575416460954,71.69017504872379,True,False,True,True,True,False,False,False,True,False,656.0,,False,True,False,0.3241810452758908,
WO_INV_0103,PPG1000:30+PPG2000:70,2.1,34.159125,7.8253000355,0.704987381,11.0999150427,0.765664071,0.0585012503,True,0.2546164862062122,30.0,70.0,0.0,0.0,0.19055197646624297,0.1264318243066331,69.46347239535216,True,False,True,True,True,False,False,False,True,False,658.0,,False,True,False,0.3094235708259423,
WO_INV_0920,PPG400:90+PPG700:10,2.2,131.73875,1.1374285502,0.1676658681,6.783900404,0.6956360146,0.0562603525,True,0.5684795917816938,0.0,0.0,90.0,10.0,0.4046322037839608,0.04679930336339867,55.25338634910274,True,False,True,True,True,False,False,False,True,False,870.0,,False,True,False,0.5416040998362481,
WO_INV_0628,PPG2000:90+PPG400:10,1.8,31.53150000000001,7.5415468772,0.7317638551,10.3059844035,0.9055188677,0.0629766038,True,0.23972584513975748,0.0,90.0,10.0,0.0,0.17932340085274617,0.08915386807634339,67.32171624823148,True,False,True,True,True,False,False,False,True,False,642.0,,False,True,False,0.3008795289637134,
WO_INV_0757,PPG2000:80+PPG700:20,1.9,32.604,7.6801697821,0.7235447311,10.6146440605,0.8493952162,0.0611806469,True,0.24587493589936957,0.0,80.0,0.0,20.0,0.18517472105379448,0.10044935752274006,68.17336073145954,True,False,True,True,True,False,False,False,True,False,649.0,,False,True,False,0.3061090906847399,
WO_INV_0906,PPG400:80+PPG700:20,2.4,137.28,1.158805014,0.162864509,7.1151475612,0.7606384704,0.0583404311,True,0.5785569790964261,0.0,0.0,80.0,20.0,0.4042994942831972,0.017744806778277857,56.6292361682939,True,False,True,True,True,False,False,True,True,False,867.0,,False,True,False,0.5427608502448273,
WO_INV_0217,PPG1000:10+PPG400:90,2.3,135.260125,1.1497589695,0.1650462502,6.9662834983,0.7530102821,0.058096329,True,0.5749385919097,10.0,0.0,90.0,0.0,0.40396003080533294,0.03105192363128337,56.01902390817817,True,False,True,True,True,False,False,False,True,False,864.0,,False,True,False,0.5436148695590567,
WO_INV_0892,PPG400:70+PPG700:30,2.6,141.74875000000003,1.1815770775,0.1583996284,7.4594687446,0.8245606388,0.0603859404,True,0.5863473957983237,0.0,0.0,70.0,30.0,0.4044769367379796,-0.010052681815849274,57.9930940291064,True,False,True,False,True,False,False,True,True,False,868.0,,False,True,False,0.5440139165738814,
WO_INV_0090,PPG1000:20+PPG2000:80,2.4,36.036,7.9983134382,0.6760375631,11.8311671928,0.8487238852,0.0611591643,True,0.26490046752330265,20.0,80.0,0.0,0.0,0.1978179672294058,0.09421202053430575,71.30471732168756,True,False,True,True,True,False,False,False,True,False,669.0,,False,True,False,0.3287782496607351,
WO_INV_0116,PPG1000:40+PPG2000:60,1.8,31.53150000000001,7.6771719482,0.7378413077,10.4049093871,0.8605188677,0.0615366038,True,0.23972584513975748,40.0,60.0,0.0,0.0,0.18716072582709406,0.08088295640656888,67.59741330413046,True,False,True,True,True,False,False,False,True,False,653.0,,False,True,False,0.30782170672554693,
WO_INV_0038,PPG400:100,2.0,125.125,1.113769291,0.1725529532,6.4546521547,0.7821479426,0.0590287342,True,0.5558023320377568,0.0,0.0,100.0,0.0,0.4075939120909734,0.07304166588811328,53.817585462668816,True,False,True,True,True,False,False,False,True,False,873.0,,False,True,False,0.5569925055940862,
WO_INV_0878,PPG400:60+PPG700:40,2.8,145.14499999999998,1.2068874542,0.1543283077,7.8202597564,0.887293517,0.0623933925,True,0.5920781578249608,0.0,0.0,60.0,40.0,0.4045672123144737,-0.036091613844824934,59.35624037577323,True,False,True,False,True,False,False,True,True,False,869.0,,False,True,False,0.5446373881292828,
WO_INV_0078,PPG1000:10+PPG2000:90,2.8,38.5385,7.9824895909,0.6252337741,12.7672079179,1.0664560861,0.0681265948,False,0.27817898995586066,10.0,90.0,0.0,0.0,0.1964003745524271,0.018069355183753244,73.50217115047104,True,False,True,True,True,False,False,False,False,False,666.0,,False,False,False,0.3493993338023937,
WO_INV_0236,PPG1000:20+PPG400:80,2.6,143.14300000000003,1.1813410314,0.1577754132,7.4874849466,0.8518676315,0.0612597642,True,0.5887193955820238,20.0,0.0,80.0,0.0,0.4059053827179264,-0.014001228847605938,58.10128194201427,True,False,True,False,True,False,False,True,True,False,871.0,,False,True,False,0.5476045268595953,
WO_INV_0864,PPG400:50+PPG700:50,3.0,147.46875,1.2356010269,0.150682402,8.2000353741,0.9487107241,0.0643587432,True,0.5959085743149387,0.0,0.0,50.0,50.0,0.4041855293521307,-0.05999949146988198,60.72478706924483,True,False,True,False,True,False,False,True,True,False,866.0,,False,True,False,0.5453852882701007,
WO_INV_0778,PPG2000:90+PPG700:10,2.4,35.60699999999999,8.0614467329,0.6817171757,11.8252070209,0.8771055184,0.0620673766,True,0.26257494082163896,0.0,90.0,0.0,10.0,0.2017119239938275,0.09471591618393256,71.29017504865234,True,False,True,True,True,False,False,False,True,False,675.0,,False,True,False,0.3357757539061361,
WO_INV_0255,PPG1000:30+PPG400:70,2.9,148.77362499999998,1.2162825068,0.1512458555,8.0417575902,0.9484366027,0.0643499713,True,0.5980281269768851,30.0,0.0,70.0,0.0,0.40896123484833125,-0.05626712035120085,60.16228850634883,True,False,True,False,True,False,False,True,True,False,874.0,,False,True,False,0.5517513241670499,
WO_INV_0129,PPG1000:50+PPG2000:50,1.5,28.153125000000003,7.5494460312,0.7746223412,9.7459699135,0.957885744,0.0646523438,True,0.21968348411324348,50.0,50.0,0.0,0.0,0.1875983623267989,0.03223611876204839,65.70929991066723,True,False,True,True,True,False,False,False,True,False,654.0,,False,True,False,0.3100190861598222,
WO_INV_0507,PPG2000:10+PPG400:90,2.5,143.89375,1.168335047,0.1586014718,7.3664830062,0.9049483589,0.0629583475,True,0.5899853932296338,0.0,10.0,90.0,0.0,0.4090697826327243,-0.008779226126579125,57.6310835534195,True,False,True,False,True,False,False,True,True,False,875.0,,False,True,False,0.5574412805636376,
WO_INV_0527,PPG2000:20+PPG400:80,2.9,152.40225,1.2365723092,0.1509714742,8.190767929,1.0352711633,0.0671286772,False,0.6038070183605733,0.0,20.0,80.0,0.0,0.4031290028029015,-0.058082908847913596,60.69215222487322,True,False,True,False,True,False,False,True,False,False,863.0,,False,False,False,0.5512320702422178,
WO_INV_0102,PPG1000:30+PPG2000:70,2.0,32.5325,8.0325490375,0.7337584618,10.9471296827,0.809414071,0.0599012503,True,0.2454680927319714,30.0,70.0,0.0,0.0,0.20506382670721884,0.0864318243263591,69.06347239617048,True,False,True,True,True,False,False,False,True,False,679.0,,False,True,False,0.329282271657844,
WO_INV_0089,PPG1000:20+PPG2000:80,2.3,34.534499999999994,8.2101446102,0.7036271795,11.6683164744,0.8049738852,0.0597591643,True,0.2566962377680075,20.0,80.0,0.0,0.0,0.21157918631911274,0.10807218254655157,70.90471731920832,True,False,True,True,True,False,False,False,True,False,688.0,,False,True,False,0.3410338771008017,
WO_INV_0921,PPG400:90+PPG700:10,2.3,137.726875,1.1080815857,0.1610915954,6.8785809911,0.7393860146,0.0576603525,True,0.5793492006320279,0.0,0.0,90.0,10.0,0.4291675808170573,0.006799303507500578,55.65338634608024,True,False,True,True,True,False,False,False,True,False,878.0,,False,True,False,0.5719564449367598,
WO_INV_0077,PPG1000:10+PPG2000:90,2.7,37.162125,8.1939016765,0.6507500484,12.5914730179,1.0227060861,0.0667265948,False,0.27093576306141365,10.0,90.0,0.0,0.0,0.20856517030993266,0.03192951721021485,73.10217115381684,True,False,True,True,True,False,False,False,False,False,682.0,,False,False,False,0.36008621853273254,
WO_INV_0627,PPG2000:90+PPG400:10,1.7,29.779750000000003,7.7412808243,0.7616277045,10.1641271431,0.9492688677,0.0643766038,True,0.22946376457035864,0.0,90.0,10.0,0.0,0.19442155048398377,0.049153868145455505,66.9217162502351,True,False,True,True,True,False,False,False,True,False,663.0,,False,True,False,0.3213689894527995,
WO_INV_0039,PPG400:100,2.1,131.38125,1.0850327626,0.1657870551,6.5447375361,0.7383979426,0.0576287342,True,0.5678128629696658,0.0,0.0,100.0,0.0,0.4316429201962201,0.03553034902728694,54.21758546906738,True,False,True,True,True,False,False,False,True,False,885.0,,False,True,False,0.5789372216329812,
WO_INV_0756,PPG2000:80+PPG700:20,1.8,30.888000000000005,7.8835750847,0.7530731517,10.4685382382,0.8931452162,0.0625806469,True,0.2359880202921582,0.0,80.0,0.0,20.0,0.2001277487978676,0.06044935757454689,67.77336073279479,True,False,True,True,True,False,False,False,True,False,670.0,,False,True,False,0.3264435075897555,
WO_INV_0907,PPG400:80+PPG700:20,2.5,143.00000000000003,1.1289065121,0.1564785003,7.2144512521,0.8043884704,0.0597404311,True,0.5884773662551441,0.0,0.0,80.0,20.0,0.4293389328275434,-0.02225519296563898,57.029236160668894,True,False,True,False,True,False,False,True,True,False,880.0,,False,True,False,0.5736183605869324,
WO_INV_0218,PPG1000:10+PPG400:90,2.4,141.14100000000002,1.1200938659,0.1585746942,7.0635095442,0.7967602821,0.059496329,True,0.5853048631298701,10.0,0.0,90.0,0.0,0.4287654068532907,-0.008948076140760907,56.41902390006706,True,False,True,False,True,False,False,True,True,False,877.0,,False,True,False,0.5742708422993447,
WO_INV_0893,PPG400:70+PPG700:30,2.7,147.20062500000003,1.1510910302,0.1521886902,7.5635780089,0.8683106388,0.0617859404,True,0.595470278442864,0.0,0.0,70.0,30.0,0.4299909998115482,-0.05005268137148245,58.39309401666093,True,False,True,False,True,False,False,True,True,False,882.0,,False,True,False,0.5753438795666223,
WO_INV_0115,PPG1000:40+PPG2000:60,1.7,29.779750000000003,7.8804978548,0.7679531827,10.2616904687,0.9042688677,0.0629366038,True,0.22946376457035864,40.0,60.0,0.0,0.0,0.20250948183177608,0.04088295640443484,67.19741330417199,True,False,True,True,True,False,False,False,True,False,676.0,,False,True,False,0.3285444930548612,
WO_INV_0777,PPG2000:90+PPG700:10,2.3,34.123375,8.2749499573,0.7095385815,11.6624383415,0.8333555184,0.0606673766,True,0.254417807485086,0.0,90.0,0.0,10.0,0.21567954220924762,0.10857607820451544,70.89017504540618,True,False,True,True,True,False,False,False,True,False,693.0,,False,True,False,0.34823432140574306,
WO_INV_0032,PPG2000:100,3.0,37.53750000000001,8.3463310084,0.6267915144,13.3159604384,1.1257639163,0.0700244453,False,0.27292556575479415,0.0,100.0,0.0,0.0,0.21855669793703783,-0.024013991264551414,74.71668354577301,True,False,True,True,False,False,False,False,False,False,697.0,,False,False,False,0.384596766097102,
WO_INV_0879,PPG400:60+PPG700:40,2.9,150.32875,1.1757483701,0.1482770082,7.9294044581,0.931043517,0.0637933925,True,0.6005253092183779,0.0,0.0,60.0,40.0,0.43051213927391646,-0.07609161384759103,59.756240376805515,True,False,True,False,True,False,False,True,True,False,883.0,,False,True,False,0.5763899468457887,
WO_INV_0237,PPG1000:20+PPG400:80,2.7,148.6485,1.1508610744,0.1515889508,7.5919852235,0.8956176315,0.0626597642,True,0.5978258465263213,20.0,0.0,80.0,0.0,0.43150059518782613,-0.054001228586729656,58.501281935847025,True,False,True,False,True,False,False,True,True,False,884.0,,False,True,False,0.5790554069910726,
